-0.100147, 0.293923, -0.129736, 0.224958, 0.0420931, -0.147717, -0.0705512, 0.0120303, -0.240731, 0.189203, -0.220926, 0.228492, 0.0361631, 0.0137656, 0.23389
-0.0986069, -0.140919, 0.0765601, 0.275236, -0.104653, 0.0999305, 0.0160376, 0.0222146, 0.189574, 0.275852, 0.0257662, 0.0531201, -0.333448, -0.0651147, -0.0280142
0.156305, 0.213436, -0.0606977, 0.0463687, 0.141092, 0.0209708, 0.0615022, 0.0788689, -0.323279, -0.0102386, 0.0964571, 0.235405, -0.149603, -0.249635, -0.0493157
-0.104526, 0.0892044, 0.179991, 0.115569, -0.177914, -0.11537, 0.030876, 0.0140357, -0.366226, -0.0452765, -0.453944, -0.18614, 0.474276, 0.00943875, 0.228752
-0.148753, -0.27387, 0.188141, 0.348631, 0.0550853, 0.216755, 0.123764, 0.0552811, -0.0447678, 0.202616, -0.0191288, 0.107339, 0.181402, 0.0250212, 0.170792
-0.338538, 0.151626, 0.162649, 0.20435, 0.0841547, -0.0778672, 0.151327, 0.114938, -0.0338967, 0.0745467, -0.330684, 0.164271, -0.207921, -0.360662, -0.0152706
-0.202144, 0.242564, 0.246092, -0.12479, -0.117596, -0.00816867, -0.0150333, -0.300958, 0.099436, 0.228218, -0.318831, -0.487011, -0.0990656, -0.378505, 0.405402
-0.196476, -0.0663462, 0.0992443, 0.140317, -0.060286, -0.133432, 0.123187, -0.123736, 0.0471051, -0.119587, 0.455384, -0.0961168, -0.0476772, -0.257445, 0.539624
-0.120658, -0.0920515, -0.0906878, 0.0647173, -0.0129966, 0.0916403, 0.0721495, -0.0197304, -0.118965, 0.339305, 0.0834514, -0.316234, -0.107385, 0.329359, -0.308877
0.323881, -0.174155, 0.280696, 0.212203, -0.189756, -0.189262, 0.0198257, 0.0597176, 0.0836377, -0.17951, -0.160111, 0.0610294, -0.00756521, -0.172128, 0.00708748
-0.338089, -0.297762, -0.336037, 0.146317, 0.00390841, -0.0751544, 0.0974735, 0.152623, -0.0586057, -0.180998, 0.107426, 0.557775, -0.0415464, -0.113792, -0.168813
0.0339012, 0.0910525, -0.19019, 0.00105929, -0.00107614, 0.126965, -0.181126, 0.135959, -0.0214908, 0.0233563, -0.199999, 0.322085, 0.254464, -0.0548269, 0.186507
0.0450313, 0.25587, 0.0063645, -0.0811288, -0.121606, 0.188931, 0.224603, -0.312787, 0.0437434, 0.133237, -0.261119, -0.217469, 0.0223073, 0.0485379, -0.0143007
-0.220689, -0.107353, 0.104509, 0.157645, -0.0185621, 0.175045, -0.173459, 0.0197761, 0.19858, 0.204362, 0.172095, -0.230954, 0.0520939, 0.289506, 0.171714
-0.0714093, 0.11549, 0.188191, 0.0692534, 0.0384979, -0.129769, -0.142942, -0.297593, 0.403257, 0.154762, 0.222149, -0.0944369, -0.0108771, 0.0692424, -0.0677112
0.131229, -0.118887, -0.0770998, 0.00500798, 0.141552, 0.00632991, 0.0363488, -0.0282524, 0.0851277, -0.229156, 0.160619, -0.13022, 0.537963, -0.325255, 0.0139592
-0.248691, -0.017542, -0.106752, -0.225629, 0.251375, -0.146786, 0.0707185, -0.141579, 0.0777408, -0.00193508, 0.146008, -0.150844, -0.161558, -0.027315, -0.0324522
-0.172466, 0.209331, 0.0878016, -0.048037, 0.10206, 0.0804096, 0.159222, -0.168237, -0.0857607, 0.0932782, 0.0105864, -0.114979, 0.1599, 0.4809, 0.286188
0.106469, 0.170558, -0.0737139, -0.0928662, -0.0238049, 0.160886, -0.059325, -0.125768, 0.0478016, -0.160999, 0.178429, -0.487285, 0.016855, -0.209083, -0.108751
-0.557008, 0.279223, 0.40187, -0.212408, -0.16744, 0.371395, -0.261688, -0.119096, -0.235185, 0.513766, -0.308967, -0.469086, -0.130181, 0.289948, -0.210268
0.257696, 0.00227617, 0.162159, -0.283966, -0.0372657, -0.135754, 0.188177, 0.0422171, -0.00257191, -0.162601, -0.049204, -0.253852, 0.317607, -0.155219, 0.138346
-0.201253, -0.46562, -0.0474012, -0.284039, -0.0405308, 0.0727231, -0.0135996, -0.418312, 0.0780586, 0.30958, 0.394544, 0.00716936, 0.184726, 0.0994915, 0.106467
-0.100777, -0.202314, -0.0273669, -0.149499, 0.081352, 0.217625, -0.0222238, 0.0355492, -0.235245, 0.137998, -0.233817, -0.219349, 0.256891, 0.162323, -0.0386548
-0.208459, 0.191354, -0.357175, 0.225816, 0.229452, 0.149313, 0.108765, -0.0852063, -0.113561, 0.514413, 0.140487, -0.157228, 0.0365812, 0.308564, -0.491873
0.241154, 0.134543, -0.360608, -0.2984, -0.162876, 0.0149605, 0.0376571, -0.352028, -0.49355, 0.0455998, -0.0258119, -0.0546782, 0.241332, 0.109959, 0.318007
0.0550382, 0.236049, -0.065023, 0.0691995, 0.00981738, -0.118734, -0.0918966, -0.118778, 0.0173615, 0.116352, -0.11786, 0.256399, 0.0502133, 0.0264381, -0.0391757
0.163935, -0.0738083, 0.132384, -0.326913, 0.194975, 0.029529, 0.114982, 0.0886074, -0.0091824, -0.252766, 0.134558, -0.0341356, 0.0465411, -0.199097, -0.342554
-0.414827, -0.188387, 0.177894, -0.117304, -0.145639, 0.271972, -0.112884, -0.0144469, 0.197694, 0.358904, -0.166868, 0.243533, -0.151306, 0.143207, -0.161342
-0.165956, -0.013628, 0.0412145, -0.116193, 0.137563, 0.0287948, -0.104873, 0.0516391, 0.0948873, -0.0593948, 0.195876, -0.151608, -0.0815357, 0.0301581, 0.0396884
0.0566917, 0.0939443, -0.223175, 0.026344, 0.0219913, -0.286712, -0.0358439, 0.118839, -0.039759, -0.21011, 0.0231718, 0.0437839, 0.0843239, -0.525029, -0.0477275
0.533558, -0.179529, -0.0722324, 0.34493, 0.0612664, -0.32937, -0.127127, 0.326848, -0.178372, -0.19725, -0.0186008, 0.0367493, 0.120368, -0.0670932, 0.0962917
0.0910688, -0.159342, -0.0822787, -0.385655, -0.126843, -0.00841207, 0.081219, 0.0537595, 0.148974, 0.00868518, 0.37949, -0.0617227, -0.172678, 0.201536, 0.276881
0.198517, 0.193516, -0.143984, 0.240481, 0.251128, 0.0485768, -0.0453525, 0.196868, 0.189122, -0.11905, -0.1026, -0.222274, 0.314877, -0.0640179, 0.11867
0.122763, -0.0886433, -0.0767525, -0.237592, 0.420919, -0.0880955, 0.0300106, -0.0316626, 0.0382187, -0.14214, 0.252914, 0.130825, -0.638952, 0.0415365, -0.341246
-0.343841, -0.191817, -0.0256367, -0.340813, -0.024505, -0.0972616, -0.0108, -0.00514225, -0.0072389, -0.147425, -0.122204, 0.0730548, 0.336101, -0.0227089, 0.000399286
0.303715, 0.336708, -0.0398171, 0.291683, 0.305875, -0.162296, -0.160847, 0.290027, -0.121115, -0.0306539, 0.135799, -0.0358155, 0.140684, -0.0033192, 0.138758
0.185374, -0.521705, -0.0738934, 0.316152, -0.16317, -0.267153, -0.0299741, 0.0707919, 0.221705, -0.205294, 0.450109, 0.377895, -0.172727, 0.0876487, -0.0608866
